SottoTitolo2,StottoTitolo3
Periodo riferimento: 2024,Macro categoria: coltivazioni - Categoria: olii e grassi vegetali - Gruppo: olii di oliva di pressione - Prodotto: tutti

Piazza_Comune,Mese,SettimanaPerMese,Prodotto,UdMKey6,PrezzoMedioPerUdM14,Textbox6,Varieta,UdMKey7,PrezzoMedioPerUdM15,Textbox9,Varieta1,UdMKey8,PrezzoMedioPerUdM16,Textbox7
LECCE,gen,III, Olio Lampante Di Oliva franco azienda,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,
LECCE,gen,IV, Olio Lampante Di Oliva franco azienda,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,
LECCE,feb,I, Olio Lampante Di Oliva franco azienda,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,
LECCE,feb,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,feb,III, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,feb,IV, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,feb,V, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,mar,I, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,mar,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
LECCE,mar,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,
LECCE,mar,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,
LECCE,apr,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,
LECCE,apr,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,
LECCE,apr,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,40","5,81",-,€/kg,"6,40","5,81",,,,
LECCE,apr,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,30","5,81",-,€/kg,"6,30","5,81",,,,
LECCE,mag,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
LECCE,mag,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
LECCE,mag,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
LECCE,mag,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
LECCE,mag,V, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
LECCE,giu,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,giu,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,giu,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,giu,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,lug,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,lug,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
LECCE,lug,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,lug,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,ago,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,ago,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,ago,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,ago,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,ago,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
LECCE,set,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,set,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,set,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,set,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,ott,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,ott,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,ott,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,ott,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
LECCE,ott,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,
LECCE,nov,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,
LECCE,nov,II, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
LECCE,nov,III, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
LECCE,nov,IV, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
LECCE,dic,I, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
LECCE,dic,II, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
LECCE,dic,III, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
LECCE,dic,IV, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
LECCE,gen,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,50","7,18",-,€/kg,"8,50","7,18",,,,
LECCE,gen,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,gen,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,gen,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,feb,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,feb,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,feb,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,feb,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,feb,V, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,mar,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,mar,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
LECCE,mar,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,30","7,18",-,€/kg,"8,30","7,18",,,,
LECCE,mar,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,30","7,18",-,€/kg,"8,30","7,18",,,,
LECCE,apr,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,00","7,18",-,€/kg,"8,00","7,18",,,,
LECCE,apr,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,00","7,18",-,€/kg,"8,00","7,18",,,,
LECCE,apr,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,90","7,18",-,€/kg,"7,90","7,18",,,,
LECCE,apr,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,mag,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,mag,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,mag,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,mag,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,mag,V, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
LECCE,giu,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,giu,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,giu,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,giu,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,lug,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,lug,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
LECCE,lug,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,lug,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ago,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ago,II, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ago,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ago,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ago,V, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,set,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,set,II, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,set,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,set,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ott,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ott,II, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ott,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,ott,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,20","7,18",-,€/kg,"7,20","7,18",,,,
LECCE,ott,V, Olio Vergine Di Oliva franco azienda,€/kg,"7,20","7,18",-,€/kg,"7,20","7,18",,,,
LECCE,nov,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,20","7,18",-,€/kg,"7,20","7,18",,,,
LECCE,nov,II, Olio Vergine Di Oliva franco azienda,€/kg,"5,00","7,18",-,€/kg,"5,00","7,18",,,,
LECCE,nov,III, Olio Vergine Di Oliva franco azienda,€/kg,"5,00","7,18",-,€/kg,"5,00","7,18",,,,
LECCE,nov,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,dic,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,dic,II, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,dic,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
LECCE,dic,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
MESSINA,gen,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,gen,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,gen,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,gen,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,feb,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,feb,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,feb,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,feb,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,feb,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,mar,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,mar,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,mar,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,mar,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,apr,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,apr,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,apr,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,apr,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,mag,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,mag,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,mag,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,mag,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,49",-,€/kg,"9,25","9,49",,,,
MESSINA,mag,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,giu,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,giu,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,giu,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,giu,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,lug,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,lug,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,lug,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,lug,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,ago,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,ago,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,ago,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,ago,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,ago,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,set,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,set,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","9,49",-,€/kg,"9,30","9,49",,,,
MESSINA,set,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,set,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,49",-,€/kg,"9,35","9,49",,,,
MESSINA,ott,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","9,49",-,€/kg,"9,40","9,49",,,,
MESSINA,ott,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,75","9,49",-,€/kg,"9,75","9,49",,,,
MESSINA,ott,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,75","9,49",-,€/kg,"9,75","9,49",,,,
MESSINA,ott,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,75","9,49",-,€/kg,"9,75","9,49",,,,
MESSINA,ott,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,75","9,49",-,€/kg,"9,75","9,49",,,,
MESSINA,nov,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,nov,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,nov,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,nov,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,dic,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,dic,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,25","9,49",-,€/kg,"10,25","9,49",,,,
MESSINA,dic,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,30","9,49",-,€/kg,"10,30","9,49",,,,
MESSINA,dic,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,30","9,49",-,€/kg,"10,30","9,49",,,,
PALERMO,gen,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,gen,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,gen,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,gen,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,feb,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,feb,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,feb,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,feb,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,feb,V, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mar,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mar,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mar,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mar,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,apr,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,apr,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,apr,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,apr,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mag,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mag,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mag,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mag,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,mag,V, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,giu,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,giu,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,giu,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,giu,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,lug,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,lug,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,lug,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,lug,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ago,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ago,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ago,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ago,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ago,V, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,set,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,set,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,set,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,set,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ott,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,40","9,52",,,,
PALERMO,ott,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,50","9,52",,,,
PALERMO,ott,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,50","9,52",,,,
PALERMO,ott,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,75","9,52",,,,
PALERMO,ott,V, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,nov,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,nov,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,nov,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,nov,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,dic,I, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"9,90","9,52",,,,
PALERMO,dic,II, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"10,23","9,52",,,,
PALERMO,dic,III, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"10,23","9,52",,,,
PALERMO,dic,IV, Olio Dop franco azienda,,,,Val Di Mazara,€/kg,"10,23","9,52",,,,
PALERMO,gen,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,gen,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,gen,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,gen,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,feb,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,feb,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,feb,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,feb,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,feb,V, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,mar,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,mar,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,85","9,12",-,€/kg,"8,85","9,12",,,,
PALERMO,mar,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,mar,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,apr,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,apr,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,apr,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,apr,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
PALERMO,mag,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","9,12",-,€/kg,"9,00","9,12",,,,
